"id" "name" "sex" "age" "height" "weight" "team" "noc" "games" "year" "season" "city" "sport" "event" "medal"
"4902" 114444 "Adam Starostka" "M" 23 180 79 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Athletics" "Athletics Men's 4 x 400 metres Relay" NA
"4903" 114449 "ukasz Starowicz" "M" 21 175 65 "Poland" "POL" "1998 Winter" 1998 "Winter" "Nagano" "Snowboarding" "Snowboarding Men's Giant Slalom" NA
"4904" 114449 "ukasz Starowicz" "M" 21 175 65 "Poland" "POL" "1998 Winter" 1998 "Winter" "Nagano" "Snowboarding" "Snowboarding Men's Halfpipe" NA
"4905" 114461 "Marcin Micha Starzak" "M" 22 178 76 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Athletics" "Athletics Men's Long Jump" NA
"4906" 114462 "Wacaw Starzyski" "M" 25 NA NA "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Cycling" "Cycling Men's Road Race, Individual" NA
"4907" 114462 "Wacaw Starzyski" "M" 25 NA NA "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Cycling" "Cycling Men's Road Race, Team" NA
"4908" 114463 "Zdzisaw Starzyski" "M" 20 NA NA "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Hockey" "Hockey Men's Hockey" NA
"4909" 114474 "Szymon Stakiewicz" "M" 25 186 80 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Modern Pentathlon" "Modern Pentathlon Men's Individual" NA
"4910" 114474 "Szymon Stakiewicz" "M" 29 186 80 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Modern Pentathlon" "Modern Pentathlon Men's Individual" NA
"4911" 114491 "Grayna Staszak-Makowska" "F" 22 168 57 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Fencing" "Fencing Women's Foil, Individual" NA
"4912" 114491 "Grayna Staszak-Makowska" "F" 22 168 57 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Fencing" "Fencing Women's Foil, Team" NA
"4913" 114492 "Jan Staszel" "M" 21 185 75 "Poland" "POL" "1972 Winter" 1972 "Winter" "Sapporo" "Cross Country Skiing" "Cross Country Skiing Men's 15 kilometres" NA
"4914" 114492 "Jan Staszel" "M" 21 185 75 "Poland" "POL" "1972 Winter" 1972 "Winter" "Sapporo" "Cross Country Skiing" "Cross Country Skiing Men's 30 kilometres" NA
"4915" 114492 "Jan Staszel" "M" 25 185 75 "Poland" "POL" "1976 Winter" 1976 "Winter" "Innsbruck" "Cross Country Skiing" "Cross Country Skiing Men's 15 kilometres" NA
"4916" 114492 "Jan Staszel" "M" 25 185 75 "Poland" "POL" "1976 Winter" 1976 "Winter" "Innsbruck" "Cross Country Skiing" "Cross Country Skiing Men's 30 kilometres" NA
"4917" 114492 "Jan Staszel" "M" 25 185 75 "Poland" "POL" "1976 Winter" 1976 "Winter" "Innsbruck" "Cross Country Skiing" "Cross Country Skiing Men's 50 kilometres" NA
"4918" 114492 "Jan Staszel" "M" 25 185 75 "Poland" "POL" "1976 Winter" 1976 "Winter" "Innsbruck" "Cross Country Skiing" "Cross Country Skiing Men's 4 x 10 kilometres Relay" NA
"4919" 114493 "Alfred Jerzy Staszewicz" "M" 40 NA NA "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Fencing" "Fencing Men's epee, Team" NA
"4920" 114494 "Dorota Agnieszka Staszewska (-Kumiszcze)" "F" 17 173 62 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Sailing" "Sailing Women's Windsurfer" NA
"4921" 114495 "Ewelina Joanna Staszulonek" "F" 20 170 60 "Poland" "POL" "2006 Winter" 2006 "Winter" "Torino" "Luge" "Luge Women's Singles" NA
"4922" 114495 "Ewelina Joanna Staszulonek" "F" 24 170 60 "Poland" "POL" "2010 Winter" 2010 "Winter" "Vancouver" "Luge" "Luge Women's Singles" NA
"4923" 114546 "Zdobysaw Stawczyk" "M" 29 170 69 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Athletics" "Athletics Men's 200 metres" NA
"4924" 114546 "Zdobysaw Stawczyk" "M" 29 170 69 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Athletics" "Athletics Men's 4 x 100 metres Relay" NA
"4925" 114547 "Edward Jan Stawiarz" "M" 28 171 66 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Athletics" "Athletics Men's 5,000 metres" NA
"4926" 114547 "Edward Jan Stawiarz" "M" 28 171 66 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Athletics" "Athletics Men's 10,000 metres" NA
"4927" 114547 "Edward Jan Stawiarz" "M" 32 171 66 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Athletics" "Athletics Men's Marathon" NA
"4928" 114548 "Kornelia Halina Stawicka" "F" 15 160 47 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Swimming" "Swimming Women's 100 metres Breaststroke" NA
"4929" 114548 "Kornelia Halina Stawicka" "F" 15 160 47 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Swimming" "Swimming Women's 200 metres Breaststroke" NA
"4930" 114549 "Micha Stawowski" "M" 21 192 95 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Rowing" "Rowing Men's Coxed Eights" NA
"4931" 114549 "Micha Stawowski" "M" 25 192 95 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Rowing" "Rowing Men's Coxed Eights" NA
"4932" 114550 "Alfons Andrzej Stawski" "M" 27 171 67 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Boxing" "Boxing Men's Welterweight" NA
"4933" 114566 "Roman Steblecki" "M" 24 178 74 "Poland" "POL" "1988 Winter" 1988 "Winter" "Calgary" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"4934" 114569 "Marek Stebnicki" "M" 22 180 77 "Poland" "POL" "1988 Winter" 1988 "Winter" "Calgary" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"4935" 114578 "Wadysaw Stecyk" "M" 25 156 52 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Wrestling" "Wrestling Men's Flyweight, Freestyle" NA
"4936" 114578 "Wadysaw Stecyk" "M" 29 156 52 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Wrestling" "Wrestling Men's Flyweight, Freestyle" "Silver"
"4937" 114578 "Wadysaw Stecyk" "M" 37 156 52 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Wrestling" "Wrestling Men's Flyweight, Freestyle" NA
"4938" 114643 "Andrzej Stefanek" "M" 32 186 82 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Modern Pentathlon" "Modern Pentathlon Men's Individual" NA
"4939" 114656 "Jzef Stefaniak" "M" 22 167 74 "Poland" "POL" "1964 Winter" 1964 "Winter" "Innsbruck" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"4940" 114657 "Krzysztof Jzef Stefaniak" "M" 22 182 66 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Shooting" "Shooting Mixed Small-Bore Rifle, Prone, 50 metres" NA
"4941" 114663 "Tomasz Tadeusz Stefaniszyn" "M" 23 178 72 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Football" "Football Men's Football" NA
"4942" 114663 "Tomasz Tadeusz Stefaniszyn" "M" 31 178 72 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Football" "Football Men's Football" NA
"4943" 114664 "Zenon Stefaniuk" "M" 26 NA NA "Poland" "POL" "1956 Summer" 1956 "Summer" "Melbourne" "Boxing" "Boxing Men's Bantamweight" NA
"4944" 114684 "Jzef Stefaski" "M" 20 170 66 "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Cycling" "Cycling Men's Road Race, Individual" NA
"4945" 114684 "Jzef Stefaski" "M" 20 170 66 "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Cycling" "Cycling Men's Road Race, Team" NA
"4946" 114685 "Stanisaw Stefaski" "M" 25 175 62 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Sailing" "Sailing Mixed Three Person Keelboat" NA
"4947" 114686 "Wodzimierz Andrzej Stefaski" "M" 22 192 90 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Volleyball" "Volleyball Men's Volleyball" NA
"4948" 114686 "Wodzimierz Andrzej Stefaski" "M" 26 192 90 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Volleyball" "Volleyball Men's Volleyball" "Gold"
"4949" 114876 "Grzegorz Jzef Stellak" "M" 21 197 95 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Rowing" "Rowing Men's Coxed Eights" NA
"4950" 114876 "Grzegorz Jzef Stellak" "M" 25 197 95 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Rowing" "Rowing Men's Coxed Pairs" NA
"4951" 114876 "Grzegorz Jzef Stellak" "M" 29 197 95 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Rowing" "Rowing Men's Coxed Fours" "Bronze"
"4952" 114876 "Grzegorz Jzef Stellak" "M" 29 197 95 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Rowing" "Rowing Men's Coxed Eights" NA
"4953" 114885 "Andrzej Stelmach" "M" 23 200 94 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Volleyball" "Volleyball Men's Volleyball" NA
"4954" 114885 "Andrzej Stelmach" "M" 31 200 94 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Volleyball" "Volleyball Men's Volleyball" NA
"4955" 114886 "Krzysztof Stelmach" "M" 28 198 94 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Volleyball" "Volleyball Men's Volleyball" NA
"4956" 114997 "Andrzej Stpie" "M" 27 180 76 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Athletics" "Athletics Men's 400 metres" NA
"4957" 114997 "Andrzej Stpie" "M" 27 180 76 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Athletics" "Athletics Men's 4 x 400 metres Relay" NA
"4958" 114998 "Marek Piotr Stpie" "M" 28 188 74 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Fencing" "Fencing Men's epee, Team" NA
"4959" 114999 "Piotr Stpie" "M" 28 176 82 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Wrestling" "Wrestling Men's Middleweight, Greco-Roman" "Silver"
"4960" 115007 "Anna Maria Stera-Kustucz" "F" 19 171 52 "Poland" "POL" "1994 Winter" 1994 "Winter" "Lillehammer" "Biathlon" "Biathlon Women's 7.5 kilometres Sprint" NA
"4961" 115007 "Anna Maria Stera-Kustucz" "F" 19 171 52 "Poland" "POL" "1994 Winter" 1994 "Winter" "Lillehammer" "Biathlon" "Biathlon Women's 4 x 7.5 kilometres Relay" NA
"4962" 115007 "Anna Maria Stera-Kustucz" "F" 23 171 52 "Poland" "POL" "1998 Winter" 1998 "Winter" "Nagano" "Biathlon" "Biathlon Women's 7.5 kilometres Sprint" NA
"4963" 115007 "Anna Maria Stera-Kustucz" "F" 23 171 52 "Poland" "POL" "1998 Winter" 1998 "Winter" "Nagano" "Biathlon" "Biathlon Women's 15 kilometres" NA
"4964" 115007 "Anna Maria Stera-Kustucz" "F" 23 171 52 "Poland" "POL" "1998 Winter" 1998 "Winter" "Nagano" "Biathlon" "Biathlon Women's 4 x 7.5 kilometres Relay" NA
"4965" 115007 "Anna Maria Stera-Kustucz" "F" 27 171 52 "Poland" "POL" "2002 Winter" 2002 "Winter" "Salt Lake City" "Biathlon" "Biathlon Women's 7.5 kilometres Sprint" NA
"4966" 115007 "Anna Maria Stera-Kustucz" "F" 27 171 52 "Poland" "POL" "2002 Winter" 2002 "Winter" "Salt Lake City" "Biathlon" "Biathlon Women's 10 kilometres Pursuit" NA
"4967" 115007 "Anna Maria Stera-Kustucz" "F" 27 171 52 "Poland" "POL" "2002 Winter" 2002 "Winter" "Salt Lake City" "Biathlon" "Biathlon Women's 15 kilometres" NA
"4968" 115287 "Kamil Wiktor Stoch" "M" 18 173 53 "Poland" "POL" "2006 Winter" 2006 "Winter" "Torino" "Ski Jumping" "Ski Jumping Men's Normal Hill, Individual" NA
"4969" 115287 "Kamil Wiktor Stoch" "M" 18 173 53 "Poland" "POL" "2006 Winter" 2006 "Winter" "Torino" "Ski Jumping" "Ski Jumping Men's Large Hill, Individual" NA
"4970" 115287 "Kamil Wiktor Stoch" "M" 18 173 53 "Poland" "POL" "2006 Winter" 2006 "Winter" "Torino" "Ski Jumping" "Ski Jumping Men's Large Hill, Team" NA
"4971" 115287 "Kamil Wiktor Stoch" "M" 22 173 53 "Poland" "POL" "2010 Winter" 2010 "Winter" "Vancouver" "Ski Jumping" "Ski Jumping Men's Normal Hill, Individual" NA
"4972" 115287 "Kamil Wiktor Stoch" "M" 22 173 53 "Poland" "POL" "2010 Winter" 2010 "Winter" "Vancouver" "Ski Jumping" "Ski Jumping Men's Large Hill, Individual" NA
"4973" 115287 "Kamil Wiktor Stoch" "M" 22 173 53 "Poland" "POL" "2010 Winter" 2010 "Winter" "Vancouver" "Ski Jumping" "Ski Jumping Men's Large Hill, Team" NA
"4974" 115287 "Kamil Wiktor Stoch" "M" 26 173 53 "Poland" "POL" "2014 Winter" 2014 "Winter" "Sochi" "Ski Jumping" "Ski Jumping Men's Normal Hill, Individual" "Gold"
"4975" 115287 "Kamil Wiktor Stoch" "M" 26 173 53 "Poland" "POL" "2014 Winter" 2014 "Winter" "Sochi" "Ski Jumping" "Ski Jumping Men's Large Hill, Individual" "Gold"
"4976" 115287 "Kamil Wiktor Stoch" "M" 26 173 53 "Poland" "POL" "2014 Winter" 2014 "Winter" "Sochi" "Ski Jumping" "Ski Jumping Men's Large Hill, Team" NA
"4977" 115312 "Tomasz Stocki" "M" 27 180 74 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Sailing" "Sailing Mixed Two Person Dinghy" NA
"4978" 115359 "Jzef Bronisaw Stogowski" "M" 28 175 NA "Poland" "POL" "1928 Winter" 1928 "Winter" "Sankt Moritz" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"4979" 115359 "Jzef Bronisaw Stogowski" "M" 32 175 NA "Poland" "POL" "1932 Winter" 1932 "Winter" "Lake Placid" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"4980" 115359 "Jzef Bronisaw Stogowski" "M" 36 175 NA "Poland" "POL" "1936 Winter" 1936 "Winter" "Garmisch-Partenkirchen" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"4981" 115395 "Pawe Stanisaw Stok" "M" 23 182 82 "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Basketball" "Basketball Men's Basketball" NA
"4982" 115416 "Marcin Tomasz Stolarski" "M" 20 187 79 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Swimming" "Swimming Men's 100 metres Breaststroke" NA
"4983" 115416 "Marcin Tomasz Stolarski" "M" 20 187 79 "Poland" "POL" "2016 Summer" 2016 "Summer" "Rio de Janeiro" "Swimming" "Swimming Men's 4 x 100 metres Medley Relay" NA
"4984" 115417 "Zdzisaw Andrzej Stolarski" "M" 24 162 62 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Wrestling" "Wrestling Men's Featherweight, Freestyle" NA
"4985" 115479 "Jan Stopczyk" "M" 25 182 85 "Poland" "POL" "1984 Winter" 1984 "Winter" "Sarajevo" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"4986" 115479 "Jan Stopczyk" "M" 29 182 85 "Poland" "POL" "1988 Winter" 1988 "Winter" "Calgary" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"4987" 115482 "Czesawa Stopka" "F" 26 NA NA "Poland" "POL" "1964 Winter" 1964 "Winter" "Innsbruck" "Cross Country Skiing" "Cross Country Skiing Women's 5 kilometres" NA
"4988" 115482 "Czesawa Stopka" "F" 26 NA NA "Poland" "POL" "1964 Winter" 1964 "Winter" "Innsbruck" "Cross Country Skiing" "Cross Country Skiing Women's 10 kilometres" NA
"4989" 115482 "Czesawa Stopka" "F" 26 NA NA "Poland" "POL" "1964 Winter" 1964 "Winter" "Innsbruck" "Cross Country Skiing" "Cross Country Skiing Women's 3 x 5 kilometres Relay" NA
"4990" 115483 "Jzef Stopka" "M" 26 182 82 "Poland" "POL" "1968 Winter" 1968 "Winter" "Grenoble" "Biathlon" "Biathlon Men's 20 kilometres" NA
"4991" 115483 "Jzef Stopka" "M" 30 182 82 "Poland" "POL" "1972 Winter" 1972 "Winter" "Sapporo" "Biathlon" "Biathlon Men's 20 kilometres" NA
"4992" 115483 "Jzef Stopka" "M" 30 182 82 "Poland" "POL" "1972 Winter" 1972 "Winter" "Sapporo" "Biathlon" "Biathlon Men's 4 x 7.5 kilometres Relay" NA
"4993" 115675 "Danuta Julia Straszyska (-Kossek)" "F" 26 164 56 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Athletics" "Athletics Women's 80 metres Hurdles" NA
"4994" 115675 "Danuta Julia Straszyska (-Kossek)" "F" 26 164 56 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Athletics" "Athletics Women's 4 x 100 metres Relay" NA
"4995" 115675 "Danuta Julia Straszyska (-Kossek)" "F" 30 164 56 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Athletics" "Athletics Women's 100 metres Hurdles" NA
"4996" 115737 "Jacek Franciszek Streich" "M" 20 190 95 "Poland" "POL" "1988 Summer" 1988 "Summer" "Seoul" "Rowing" "Rowing Men's Coxed Pairs" NA
"4997" 115737 "Jacek Franciszek Streich" "M" 24 190 95 "Poland" "POL" "1992 Summer" 1992 "Summer" "Barcelona" "Rowing" "Rowing Men's Coxed Fours" "Bronze"
"4998" 115737 "Jacek Franciszek Streich" "M" 28 190 95 "Poland" "POL" "1996 Summer" 1996 "Summer" "Atlanta" "Rowing" "Rowing Men's Coxless Fours" NA
"4999" 115751 "Beata Stremler" "F" 27 169 58 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Equestrianism" "Equestrianism Mixed Dressage, Individual" NA
"5000" 115751 "Beata Stremler" "F" 27 169 58 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Equestrianism" "Equestrianism Mixed Dressage, Team" NA
"5001" 115859 "Grzegorz Strouhal" "M" 29 182 80 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Shooting" "Shooting Mixed Trap" NA
"5002" 115899 "Franciszek Strynkiewicz" "M" 38 NA NA "Poland" "POL" "1932 Summer" 1932 "Summer" "Los Angeles" "Art Competitions" "Art Competitions Mixed Sculpturing, Unknown Event" NA
"5003" 115899 "Franciszek Strynkiewicz" "M" 54 NA NA "Poland" "POL" "1948 Summer" 1948 "Summer" "London" "Art Competitions" "Art Competitions Mixed Sculpturing, Statues" NA
"5004" 115900 "Marius Strzalka" "M" 21 186 84 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Fencing" "Fencing Men's epee, Team" "Silver"
"5005" 115902 "Jerzy Jzef Strzaka" "M" 27 185 88 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Fencing" "Fencing Men's epee, Team" NA
"5006" 115903 "Mieczysaw Jzef Strzaka" "M" 25 174 72 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Men's Individual All-Around" NA
"5007" 115903 "Mieczysaw Jzef Strzaka" "M" 25 174 72 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Men's Team All-Around" NA
"5008" 115903 "Mieczysaw Jzef Strzaka" "M" 25 174 72 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Men's Floor Exercise" NA
"5009" 115903 "Mieczysaw Jzef Strzaka" "M" 25 174 72 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Men's Horse Vault" NA
"5010" 115903 "Mieczysaw Jzef Strzaka" "M" 25 174 72 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Men's Parallel Bars" NA
"5011" 115903 "Mieczysaw Jzef Strzaka" "M" 25 174 72 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Men's Horizontal Bar" NA
"5012" 115903 "Mieczysaw Jzef Strzaka" "M" 25 174 72 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Men's Rings" NA
"5013" 115903 "Mieczysaw Jzef Strzaka" "M" 25 174 72 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Gymnastics" "Gymnastics Men's Pommelled Horse" NA
"5014" 115904 "Marceli Konrad Strzykalski" "M" 29 172 78 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Football" "Football Men's Football" NA
"5015" 116006 "Roman Stupnicki" "M" 22 NA NA "Poland" "POL" "1936 Winter" 1936 "Winter" "Garmisch-Partenkirchen" "Ice Hockey" "Ice Hockey Men's Ice Hockey" NA
"5016" 116038 "Zdzisaw Witold Stycze" "M" 29 167 74 "Poland" "POL" "1924 Summer" 1924 "Summer" "Paris" "Football" "Football Men's Football" NA
"5017" 116050 "Andrzej Jzef Stypiski" "M" 25 NA NA "Poland" "POL" "1932 Summer" 1932 "Summer" "Los Angeles" "Art Competitions" "Art Competitions Mixed Painting, Unknown Event" NA
"5018" 116050 "Andrzej Jzef Stypiski" "M" 25 NA NA "Poland" "POL" "1932 Summer" 1932 "Summer" "Los Angeles" "Art Competitions" "Art Competitions Mixed Painting, Unknown Event" NA
"5019" 116051 "Stanisaw Styrczula" "M" 35 171 74 "Poland" "POL" "1964 Winter" 1964 "Winter" "Innsbruck" "Biathlon" "Biathlon Men's 20 kilometres" NA
"5020" 116141 "Jan Such" "M" 24 183 78 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Volleyball" "Volleyball Men's Volleyball" NA
"5021" 116149 "Dominik Sucheski" "M" 25 181 75 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Athletics" "Athletics Men's 4 x 100 metres Relay" NA
"5022" 116153 "Jan Kazimierz Suchorzewski" "M" 41 NA NA "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Shooting" "Shooting Men's Rapid-Fire Pistol, 25 metres" NA
"5023" 116179 "Grzegorz Sudo" "M" 25 174 60 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Athletics" "Athletics Men's 50 kilometres Walk" NA
"5024" 116179 "Grzegorz Sudo" "M" 29 174 60 "Poland" "POL" "2008 Summer" 2008 "Summer" "Beijing" "Athletics" "Athletics Men's 50 kilometres Walk" NA
"5025" 116179 "Grzegorz Sudo" "M" 33 174 60 "Poland" "POL" "2012 Summer" 2012 "Summer" "London" "Athletics" "Athletics Men's 20 kilometres Walk" NA
"5026" 116279 "Krzysztof Sujka" "M" 20 178 72 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Cycling" "Cycling Men's Team Pursuit, 4,000 metres" NA
"5027" 116279 "Krzysztof Sujka" "M" 24 178 72 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Cycling" "Cycling Men's Road Race, Individual" NA
"5028" 116308 "Teresa Sukniewicz (-Kleiber)" "F" 19 170 58 "Poland" "POL" "1968 Summer" 1968 "Summer" "Mexico City" "Athletics" "Athletics Women's 80 metres Hurdles" NA
"5029" 116333 "Joanna Sulej" "F" 20 162 49 "Poland" "POL" "2010 Winter" 2010 "Winter" "Vancouver" "Figure Skating" "Figure Skating Mixed Pairs" NA
"5030" 116617 "Krzysztof Supowicz" "M" 20 177 73 "Poland" "POL" "2004 Summer" 2004 "Summer" "Athina" "Canoeing" "Canoeing Men's Canadian Singles, Slalom" NA
"5031" 116624 "Andrzej Supron" "M" 19 169 66 "Poland" "POL" "1972 Summer" 1972 "Summer" "Munich" "Wrestling" "Wrestling Men's Lightweight, Greco-Roman" NA
"5032" 116624 "Andrzej Supron" "M" 23 169 66 "Poland" "POL" "1976 Summer" 1976 "Summer" "Montreal" "Wrestling" "Wrestling Men's Lightweight, Greco-Roman" NA
"5033" 116624 "Andrzej Supron" "M" 27 169 66 "Poland" "POL" "1980 Summer" 1980 "Summer" "Moskva" "Wrestling" "Wrestling Men's Lightweight, Greco-Roman" "Silver"
"5034" 116629 "Bolesaw Surao-Gajduczeni" "M" NA NA NA "Poland" "POL" "1928 Summer" 1928 "Summer" "Amsterdam" "Art Competitions" "Art Competitions Mixed Painting, Graphic Arts" NA
"5035" 116632 "Eliza Beata Surdyka" "F" 20 162 58 "Poland" "POL" "1998 Winter" 1998 "Winter" "Nagano" "Cross Country Skiing" "Cross Country Skiing Women's 15 kilometres" NA
"5036" 116671 "Leszek Suski" "M" 22 168 58 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Fencing" "Fencing Men's Sabre, Individual" NA
"5037" 116671 "Leszek Suski" "M" 22 168 58 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Fencing" "Fencing Men's Sabre, Team" NA
"5038" 116672 "Marian Franciszek Suski" "M" 26 172 65 "Poland" "POL" "1932 Summer" 1932 "Summer" "Los Angeles" "Fencing" "Fencing Men's Sabre, Team" "Bronze"
"5039" 116672 "Marian Franciszek Suski" "M" 30 172 65 "Poland" "POL" "1936 Summer" 1936 "Summer" "Berlin" "Fencing" "Fencing Men's Sabre, Team" NA
"5040" 116688 "Czesaw Gerard Suszczyk" "M" 30 168 61 "Poland" "POL" "1952 Summer" 1952 "Summer" "Helsinki" "Football" "Football Men's Football" NA
"5041" 116689 "Agata Katarzyna Suszka" "F" 20 170 61 "Poland" "POL" "1992 Winter" 1992 "Winter" "Albertville" "Biathlon" "Biathlon Women's 7.5 kilometres Sprint" NA
"5042" 116689 "Agata Katarzyna Suszka" "F" 20 170 61 "Poland" "POL" "1992 Winter" 1992 "Winter" "Albertville" "Biathlon" "Biathlon Women's 15 kilometres" NA
"5043" 116689 "Agata Katarzyna Suszka" "F" 20 170 61 "Poland" "POL" "1992 Winter" 1992 "Winter" "Albertville" "Biathlon" "Biathlon Women's 3 x 7.5 kilometres Relay" NA
"5044" 116689 "Agata Katarzyna Suszka" "F" 22 170 61 "Poland" "POL" "1994 Winter" 1994 "Winter" "Lillehammer" "Biathlon" "Biathlon Women's 15 kilometres" NA
"5045" 116689 "Agata Katarzyna Suszka" "F" 22 170 61 "Poland" "POL" "1994 Winter" 1994 "Winter" "Lillehammer" "Biathlon" "Biathlon Women's 4 x 7.5 kilometres Relay" NA
"5046" 116689 "Agata Katarzyna Suszka" "F" 26 170 61 "Poland" "POL" "1998 Winter" 1998 "Winter" "Nagano" "Biathlon" "Biathlon Women's 7.5 kilometres Sprint" NA
"5047" 116689 "Agata Katarzyna Suszka" "F" 26 170 61 "Poland" "POL" "1998 Winter" 1998 "Winter" "Nagano" "Biathlon" "Biathlon Women's 15 kilometres" NA
"5048" 116689 "Agata Katarzyna Suszka" "F" 26 170 61 "Poland" "POL" "1998 Winter" 1998 "Winter" "Nagano" "Biathlon" "Biathlon Women's 4 x 7.5 kilometres Relay" NA
"5049" 117087 "Stanisaw Swatowski" "M" 26 175 72 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Athletics" "Athletics Men's 400 metres" NA
"5050" 117087 "Stanisaw Swatowski" "M" 26 175 72 "Poland" "POL" "1960 Summer" 1960 "Summer" "Roma" "Athletics" "Athletics Men's 4 x 400 metres Relay" NA
